location,location_id
101405,4828
101407,4829
101409,4830
101411,4831
101413,4832
101415,4833
101501,4834
101503,4835
101505,4836
101507,4837
101509,4838
101511,4839
101513,4840
101515,4841
101601,4842
101603,4843
101605,4844
101607,4845
101609,4846
101611,4847
101613,4848
101615,4849
101701,4850
101703,4851
101705,4852
101707,4853
101709,4854
101711,4855
101713,4856
101715,4857
101801,4858
101803,4859
101805,4860
101807,4861
101809,4862
101811,4863
101813,4864
101815,4865
101901,4866
101903,4867
101905,4868
101907,4869
101909,4870
101911,4871
101913,4872
101915,4873
102001,4874
102003,4875
102005,4876
102007,4877
102009,4878
102011,4879
102013,4880
102015,4881
102101,4882
102103,4883
102105,4884
102107,4885
102109,4886
102111,4887
102113,4888
102115,4889
102201,4890
102203,4891
102205,4892
102207,4893
102209,4894
102211,4895
102213,4896
102215,4897
102301,4898
102303,4899
102305,4900
102307,4901
102309,4902
102311,4903
102313,4904
102315,4905
102401,4906
102403,4907
102405,4908
102407,4909
102409,4910
102411,4911
102413,4912
102415,4913
102501,4914
102503,4915
102505,4916
102507,4917
102509,4918
102511,4919
102513,4920
102515,4921
102601,4922
102603,4923
102605,4924
102607,4925
102609,4926
102611,4927
102613,4928
102615,4929
102701,4930
102703,4931
102705,4932
102707,4933
102709,4934
102711,4935
102713,4936
102715,4937
102801,4938
102803,4939
102805,4940
102807,4941
102809,4942
102811,4943
102813,4944
102815,4945
102901,4946
102903,4947
102905,4948
102907,4949
102909,4950
102911,4951
102913,4952
102915,4953
103001,4954
103003,4955
103005,4956
103007,4957
103009,4958
103011,4959
103013,4960
103015,4961
110101,4962
110103,4963
110105,4964
110107,4965
110109,4966
110111,4967
110113,4968
110115,4969
110201,4970
110203,4971
110205,4972
110207,4973
110209,4974
110211,4975
110213,4976
110215,4977
110301,4978
110303,4979
110305,4980
110307,4981
110309,4982
110311,4983
110313,4984
110315,4985
110401,4986
110403,4987
110405,4988
110407,4989
110409,4990
110411,4991
110413,4992
110415,4993
110501,4994
110503,4995
110505,4996
110507,4997
110509,4998
110511,4999
110513,5000
110515,5001
110601,5002
110603,5003
110605,5004
110607,5005
110609,5006
110611,5007
110613,5008
110615,5009
110701,5010
110703,5011
110705,5012
110707,5013
110709,5014
110711,5015
110713,5016
110715,5017
110801,5018
110803,5019
110805,5020
110807,5021
110809,5022
110811,5023
110813,5024
110815,5025
110901,5026
110903,5027
110905,5028
110907,5029
110909,5030
110911,5031
110913,5032
110915,5033
111001,5034
111003,5035
111005,5036
111007,5037
111009,5038
111011,5039
111013,5040
111015,5041
111101,5042
111103,5043
111105,5044
111107,5045
111109,5046
111111,5047
111113,5048
111115,5049
111201,5050
111203,5051
111205,5052
111207,5053
111209,5054
111211,5055
111213,5056
111215,5057
111301,5058
111303,5059
111305,5060
111307,5061
111309,5062
111311,5063
111313,5064
111315,5065
111401,5066
111403,5067
111405,5068
111407,5069
111409,5070
111411,5071
111413,5072
111415,5073
111501,5074
111503,5075
111505,5076
111507,5077
111509,5078
111511,5079
111513,5080
111515,5081
111601,5082
111603,5083
111605,5084
111607,5085
111609,5086
111611,5087
111613,5088
111615,5089
111701,5090
111703,5091
111705,5092
111707,5093
111709,5094
111711,5095
111713,5096
111715,5097
111801,5098
111803,5099
111805,5100
111807,5101
111809,5102
111811,5103
111813,5104
111815,5105
111901,5106
111903,5107
111905,5108
111907,5109
111909,5110
111911,5111
111913,5112
111915,5113
112001,5114
112003,5115
112005,5116
112007,5117
112009,5118
112011,5119
112013,5120
112015,5121
112101,5122
112103,5123
112105,5124
112107,5125
112109,5126
112111,5127
112113,5128
112115,5129
112201,5130
112203,5131
112205,5132
112207,5133
112209,5134
112211,5135
112213,5136
112215,5137
112301,5138
112303,5139
112305,5140
112307,5141
112309,5142
112311,5143
112313,5144
112315,5145
112401,5146
112403,5147
112405,5148
112407,5149
112409,5150
112411,5151
112413,5152
112415,5153
112501,5154
112503,5155
112505,5156
112507,5157
112509,5158
112511,5159
112513,5160
112515,5161
112601,5162
112603,5163
112605,5164
112607,5165
112609,5166
112611,5167
112613,5168
112615,5169
112701,5170
112703,5171
112705,5172
112707,5173
112709,5174
112711,5175
112713,5176
112715,5177
112801,5178
112803,5179
112805,5180
112807,5181
112809,5182
112811,5183
112813,5184
112815,5185
112901,5186
112903,5187
112905,5188
112907,5189
112909,5190
112911,5191
112913,5192
112915,5193
113001,5194
113003,5195
113005,5196
113007,5197
113009,5198
113011,5199
113013,5200
113015,5201
400201,5202
400203,5203
400205,5204
400207,5205
400209,5206
400211,5207
400401,5208
400403,5209
400405,5210
400407,5211
400409,5212
400411,5213
400601,5214
400603,5215
400605,5216
400607,5217
400609,5218
400611,5219
400801,5220
400803,5221
400805,5222
400807,5223
400809,5224
400811,5225
401001,5226
401003,5227
401005,5228
401007,5229
401009,5230
401011,5231
401201,5232
401203,5233
401205,5234
401207,5235
401209,5236
401211,5237
401401,5238
401403,5239
401405,5240
401407,5241
401409,5242
401411,5243
401601,5244
401603,5245
401605,5246
401607,5247
401609,5248
401611,5249
401801,5250
401803,5251
401805,5252
401807,5253
401809,5254
401811,5255
402001,5256
402003,5257
402005,5258
402007,5259
402009,5260
402011,5261
402201,5262
402203,5263
402205,5264
402207,5265
402209,5266
402211,5267
402401,5268
402403,5269
402405,5270
402407,5271
402409,5272
402411,5273
402601,5274
402603,5275
402605,5276
402607,5277
402609,5278
402611,5279
402801,5280
402803,5281
402805,5282
402807,5283
402809,5284
402811,5285
403001,5286
403003,5287
403005,5288
403007,5289
403009,5290
403011,5291
403201,5292
403203,5293
403205,5294
403207,5295
403209,5296
403211,5297
500101,5298
500103,5299
500105,5300
500107,5301
500109,5302
500111,5303
500201,5304
500203,5305
500205,5306
500207,5307
500209,5308
500211,5309
500301,5310
500303,5311
500305,5312
500307,5313
500309,5314
500311,5315
500401,5316
500403,5317
500405,5318
500407,5319
500409,5320
500411,5321
500501,5322
500503,5323
500505,5324
500507,5325
500509,5326
500511,5327
500601,5328
500603,5329
500605,5330
500607,5331
500609,5332
500611,5333
500701,5334
500703,5335
500705,5336
500707,5337
500709,5338
500711,5339
500801,5340
500803,5341
500805,5342
500807,5343
500809,5344
500811,5345
500901,5346
500903,5347
500905,5348
500907,5349
500909,5350
500911,5351
501001,5352
501003,5353
501005,5354
501007,5355
501009,5356
501011,5357
501101,5358
501103,5359
501105,5360
501107,5361
501109,5362
501111,5363
501201,5364
501203,5365
501205,5366
501207,5367
501209,5368
501211,5369
501301,5370
501303,5371
501305,5372
501307,5373
501309,5374
501311,5375
501401,5376
501403,5377
501405,5378
501407,5379
501409,5380
501411,5381
501501,5382
501503,5383
501505,5384
501507,5385
501509,5386
501511,5387
501601,5388
501603,5389
501605,5390
501607,5391
501609,5392
501611,5393
501701,5394
501703,5395
501705,5396
501707,5397
501709,5398
501711,5399
501801,5400
501803,5401
501805,5402
501807,5403
501809,5404
501811,5405
501901,5406
501903,5407
501905,5408
501907,5409
501909,5410
501911,5411
502001,5412
502003,5413
502005,5414
502007,5415
502009,5416
502011,5417
502101,5418
502103,5419
502105,5420
502107,5421
502109,5422
502111,5423
502201,5424
502203,5425
502205,5426
502207,5427
502209,5428
502211,5429
502301,5430
502303,5431
502305,5432
502307,5433
502309,5434
502311,5435
502401,5436
502403,5437
502405,5438
502407,5439
502409,5440
502411,5441
502501,5442
502503,5443
502505,5444
502507,5445
502509,5446
502511,5447
502601,5448
502603,5449
502605,5450
502607,5451
502609,5452
502611,5453
502701,5454
502703,5455
502705,5456
502707,5457
502709,5458
502711,5459
502801,5460
502803,5461
502805,5462
502807,5463
502809,5464
502811,5465
502901,5466
502903,5467
502905,5468
502907,5469
502909,5470
502911,5471
503001,5472
503003,5473
503005,5474
503007,5475
503009,5476
503011,5477
503101,5478
503103,5479
503105,5480
503107,5481
503109,5482
503111,5483
600101,5484
600103,5485
600105,5486
600107,5487
600109,5488
600111,5489
600201,5490
600203,5491
600205,5492
600207,5493
600209,5494
600211,5495
600301,5496
600303,5497
600305,5498
600307,5499
600309,5500
600311,5501
600401,5502
600403,5503
600405,5504
600407,5505
600409,5506
600411,5507
600501,5508
600503,5509
600505,5510
600507,5511
600509,5512
600511,5513
600601,5514
600603,5515
600605,5516
600607,5517
600609,5518
600611,5519
600701,5520
600703,5521
600705,5522
600707,5523
600709,5524
600711,5525
600801,5526
600803,5527
600805,5528
600807,5529
600809,5530
600811,5531
600901,5532
600903,5533
600905,5534
600907,5535
600909,5536
600911,5537
601001,5538
601003,5539
601005,5540
601007,5541
601009,5542
601011,5543
601101,5544
601103,5545
601105,5546
601107,5547
601109,5548
601111,5549
601201,5550
601203,5551
601205,5552
601207,5553
601209,5554
601211,5555
601301,5556
601303,5557
601305,5558
601307,5559
601309,5560
601311,5561
601401,5562
601403,5563
601405,5564
601407,5565
601409,5566
601411,5567
601501,5568
601503,5569
601505,5570
601507,5571
601509,5572
601511,5573
601601,5574
601603,5575
601605,5576
601607,5577
601609,5578
601611,5579
601701,5580
601703,5581
601705,5582
601707,5583
601709,5584
601711,5585
601801,5586
601803,5587
601805,5588
601807,5589
601809,5590
601811,5591
601901,5592
601903,5593
601905,5594
601907,5595
601909,5596
601911,5597
602001,5598
602003,5599
602005,5600
602007,5601
602009,5602
602011,5603
602101,5604
602103,5605
602105,5606
602107,5607
602109,5608
602111,5609
602201,5610
602203,5611
602205,5612
602207,5613
602209,5614
602211,5615
602301,5616
602303,5617
602305,5618
602307,5619
602309,5620
602311,5621
602401,5622
602403,5623
602405,5624
602407,5625
602409,5626
602411,5627
602501,5628
602503,5629
602505,5630
602507,5631
602509,5632
602511,5633
602601,5634
602603,5635
602605,5636
602607,5637
602609,5638
602611,5639
602701,5640
602703,5641
602705,5642
602707,5643
602709,5644
602711,5645
602801,5646
602803,5647
602805,5648
602807,5649
602809,5650
602811,5651
602901,5652
602903,5653
602905,5654
602907,5655
602909,5656
602911,5657
603001,5658
603003,5659
603005,5660
603007,5661
603009,5662
603011,5663
FLOOR01,5664
FLOOR02,5665
FLOOR03,5666
FLOOR04,5667
SORT01,5668
