"location","aisle","bay","loclevel","x_length","y_width","z_height","heightfromfloor","attractiveness","distance_from_io_to_aisle","fetch_tool","putaway_zone","fetch_zone","volume","available_volume"
"102705","10",27,5,34.425000000000004,3.2862500000000026,3.65,3.65,0.00027297894069839613,13.286250000000003,"ORDER_PICKER","OPT-A-07-11","OPT10",2.2758749999999996,2.2758749999999996
"102707","10",27,7,34.425000000000004,3.2862500000000026,5.05,5.05,0.00019750019071112165,13.286250000000003,"ORDER_PICKER","OPT-A-07-11","OPT10",2.2758749999999996,2.2758749999999996
"102709","10",27,9,34.425000000000004,3.2862500000000026,6.45,6.45,0.0001547200543686271,13.286250000000003,"ORDER_PICKER","OPT-B-07-11","OPT10",2.2758749999999996,2.2758749999999996
"102711","10",27,11,34.425000000000004,3.2862500000000026,7.85,7.85,0.00012717329220972973,13.286250000000003,"ORDER_PICKER","OPT-B-07-11","OPT10",2.2758749999999996,2.2758749999999996
"102713","10",27,13,34.425000000000004,3.2862500000000026,9.25,9.25,0.00010795304959943348,13.286250000000003,"ORDER_PICKER","OPT-C-07-11","OPT10",1.7881875,1.7881875
"102715","10",27,15,34.425000000000004,3.2862500000000026,10.35,10.35,9.649448793330398e-05,13.286250000000003,"ORDER_PICKER","OPT-C-07-11","OPT10",2.2758749999999996,2.2758749999999996
"102801","10",28,1,34.425000000000004,3.2862500000000026,0.0,0.0,0.02095941732819827,13.286250000000003,"PALLET_JACK","OPT-A-07-11","OPT07-LOW",4.443375,4.443375
"102803","10",28,3,34.425000000000004,3.2862500000000026,2.05,2.05,0.00048466372516174134,13.286250000000003,"ORDER_PICKER","OPT-A-07-11","OPT10",3.468,3.468
"102805","10",28,5,34.425000000000004,3.2862500000000026,3.65,3.65,0.00027297894069839613,13.286250000000003,"ORDER_PICKER","OPT-A-07-11","OPT10",2.2758749999999996,2.2758749999999996
"102807","10",28,7,34.425000000000004,3.2862500000000026,5.05,5.05,0.00019750019071112165,13.286250000000003,"ORDER_PICKER","OPT-A-07-11","OPT10",2.2758749999999996,2.2758749999999996
"102809","10",28,9,34.425000000000004,3.2862500000000026,6.45,6.45,0.0001547200543686271,13.286250000000003,"ORDER_PICKER","OPT-B-07-11","OPT10",2.2758749999999996,2.2758749999999996
"102811","10",28,11,34.425000000000004,3.2862500000000026,7.85,7.85,0.00012717329220972973,13.286250000000003,"ORDER_PICKER","OPT-B-07-11","OPT10",2.2758749999999996,2.2758749999999996
"102813","10",28,13,34.425000000000004,3.2862500000000026,9.25,9.25,0.00010795304959943348,13.286250000000003,"ORDER_PICKER","OPT-C-07-11","OPT10",1.7881875,1.7881875
"102815","10",28,15,34.425000000000004,3.2862500000000026,10.35,10.35,9.649448793330398e-05,13.286250000000003,"ORDER_PICKER","OPT-C-07-11","OPT10",2.2758749999999996,2.2758749999999996
"102901","10",29,1,36.975,3.2862500000000026,0.0,0.0,0.019896043174413687,13.286250000000003,"PALLET_JACK","OPT-A-07-11","OPT07-LOW",4.443375,4.443375
"102903","10",29,3,36.975,3.2862500000000026,2.05,2.05,0.00048466372516174134,13.286250000000003,"ORDER_PICKER","OPT-A-07-11","OPT10",3.468,3.468
"102905","10",29,5,36.975,3.2862500000000026,3.65,3.65,0.00027297894069839613,13.286250000000003,"ORDER_PICKER","OPT-A-07-11","OPT10",2.2758749999999996,2.2758749999999996
"102907","10",29,7,36.975,3.2862500000000026,5.05,5.05,0.00019750019071112165,13.286250000000003,"ORDER_PICKER","OPT-A-07-11","OPT10",2.2758749999999996,2.2758749999999996
"102909","10",29,9,36.975,3.2862500000000026,6.45,6.45,0.0001547200543686271,13.286250000000003,"ORDER_PICKER","OPT-B-07-11","OPT10",2.2758749999999996,2.2758749999999996
"102911","10",29,11,36.975,3.2862500000000026,7.85,7.85,0.00012717329220972973,13.286250000000003,"ORDER_PICKER","OPT-B-07-11","OPT10",2.2758749999999996,2.2758749999999996
"102913","10",29,13,36.975,3.2862500000000026,9.25,9.25,0.00010795304959943348,13.286250000000003,"ORDER_PICKER","OPT-C-07-11","OPT10",1.7881875,1.7881875
"102915","10",29,15,36.975,3.2862500000000026,10.35,10.35,9.649448793330398e-05,13.286250000000003,"ORDER_PICKER","OPT-C-07-11","OPT10",2.2758749999999996,2.2758749999999996
"103001","10",30,1,36.975,3.2862500000000026,0.0,0.0,0.019896043174413687,13.286250000000003,"PALLET_JACK","OPT-A-07-11","OPT07-LOW",4.443375,4.443375
"103003","10",30,3,36.975,3.2862500000000026,2.05,2.05,0.00048466372516174134,13.286250000000003,"ORDER_PICKER","OPT-A-07-11","OPT10",3.468,3.468
"103005","10",30,5,36.975,3.2862500000000026,3.65,3.65,0.00027297894069839613,13.286250000000003,"ORDER_PICKER","OPT-A-07-11","OPT10",2.2758749999999996,2.2758749999999996
"103007","10",30,7,36.975,3.2862500000000026,5.05,5.05,0.00019750019071112165,13.286250000000003,"ORDER_PICKER","OPT-A-07-11","OPT10",2.2758749999999996,2.2758749999999996
"103009","10",30,9,36.975,3.2862500000000026,6.45,6.45,0.0001547200543686271,13.286250000000003,"ORDER_PICKER","OPT-B-07-11","OPT10",2.2758749999999996,2.2758749999999996
"103011","10",30,11,36.975,3.2862500000000026,7.85,7.85,0.00012717329220972973,13.286250000000003,"ORDER_PICKER","OPT-B-07-11","OPT10",2.2758749999999996,2.2758749999999996
"103013","10",30,13,36.975,3.2862500000000026,9.25,9.25,0.00010795304959943348,13.286250000000003,"ORDER_PICKER","OPT-C-07-11","OPT10",1.7881875,1.7881875
"103015","10",30,15,36.975,3.2862500000000026,10.35,10.35,9.649448793330398e-05,13.286250000000003,"ORDER_PICKER","OPT-C-07-11","OPT10",2.2758749999999996,2.2758749999999996
"110101","11",1,1,1.275,6.586250000000003,0.0,0.0,0.0559871229617188,16.586250000000003,"PALLET_JACK","OPT-A-07-11","OPT07-LOW",4.443375,4.443375
"110103","11",1,3,1.275,6.586250000000003,2.05,2.05,0.00048388979651829196,16.586250000000003,"ORDER_PICKER","OPT-A-07-11","OPT11",3.468,3.468
"110105","11",1,5,1.275,6.586250000000003,3.65,3.65,0.0002727332542634174,16.586250000000003,"ORDER_PICKER","OPT-A-07-11","OPT11",2.2758749999999996,2.2758749999999996
"110107","11",1,7,1.275,6.586250000000003,5.05,5.05,0.00019737155367679767,16.586250000000003,"ORDER_PICKER","OPT-A-07-11","OPT11",2.2758749999999996,2.2758749999999996
"110109","11",1,9,1.275,6.586250000000003,6.45,6.45,0.0001546410983074725,16.586250000000003,"ORDER_PICKER","OPT-B-07-11","OPT11",2.2758749999999996,2.2758749999999996
"110111","11",1,11,1.275,6.586250000000003,7.85,7.85,0.00012711994354603305,16.586250000000003,"ORDER_PICKER","OPT-B-07-11","OPT11",2.2758749999999996,2.2758749999999996
"110113","11",1,13,1.275,6.586250000000003,9.25,9.25,0.0001079146055539061,16.586250000000003,"ORDER_PICKER","OPT-C-07-11","OPT11",1.7881875,1.7881875
"110115","11",1,15,1.275,6.586250000000003,10.35,10.35,9.64637708001513e-05,16.586250000000003,"ORDER_PICKER","OPT-C-07-11","OPT11",2.2758749999999996,2.2758749999999996
"110201","11",2,1,1.275,6.586250000000003,0.0,0.0,0.0559871229617188,16.586250000000003,"PALLET_JACK","OPT-A-07-11","OPT07-LOW",4.443375,4.443375
"110203","11",2,3,1.275,6.586250000000003,2.05,2.05,0.00048388979651829196,16.586250000000003,"ORDER_PICKER","OPT-A-07-11","OPT11",3.468,3.468
"110205","11",2,5,1.275,6.586250000000003,3.65,3.65,0.0002727332542634174,16.586250000000003,"ORDER_PICKER","OPT-A-07-11","OPT11",2.2758749999999996,2.2758749999999996
"110207","11",2,7,1.275,6.586250000000003,5.05,5.05,0.00019737155367679767,16.586250000000003,"ORDER_PICKER","OPT-A-07-11","OPT11",2.2758749999999996,2.2758749999999996
"110209","11",2,9,1.275,6.586250000000003,6.45,6.45,0.0001546410983074725,16.586250000000003,"ORDER_PICKER","OPT-B-07-11","OPT11",2.2758749999999996,2.2758749999999996
"110211","11",2,11,1.275,6.586250000000003,7.85,7.85,0.00012711994354603305,16.586250000000003,"ORDER_PICKER","OPT-B-07-11","OPT11",2.2758749999999996,2.2758749999999996
"110213","11",2,13,1.275,6.586250000000003,9.25,9.25,0.0001079146055539061,16.586250000000003,"ORDER_PICKER","OPT-C-07-11","OPT11",1.7881875,1.7881875
"110215","11",2,15,1.275,6.586250000000003,10.35,10.35,9.64637708001513e-05,16.586250000000003,"ORDER_PICKER","OPT-C-07-11","OPT11",2.2758749999999996,2.2758749999999996
"110301","11",3,1,3.8249999999999997,6.586250000000003,0.0,0.0,0.04899258987078204,16.586250000000003,"PALLET_JACK","OPT-A-07-11","OPT07-LOW",4.443375,4.443375
"110303","11",3,3,3.8249999999999997,6.586250000000003,2.05,2.05,0.00048388979651829196,16.586250000000003,"ORDER_PICKER","OPT-A-07-11","OPT11",3.468,3.468
"110305","11",3,5,3.8249999999999997,6.586250000000003,3.65,3.65,0.0002727332542634174,16.586250000000003,"ORDER_PICKER","OPT-A-07-11","OPT11",2.2758749999999996,2.2758749999999996
"110307","11",3,7,3.8249999999999997,6.586250000000003,5.05,5.05,0.00019737155367679767,16.586250000000003,"ORDER_PICKER","OPT-A-07-11","OPT11",2.2758749999999996,2.2758749999999996
"110309","11",3,9,3.8249999999999997,6.586250000000003,6.45,6.45,0.0001546410983074725,16.586250000000003,"ORDER_PICKER","OPT-B-07-11","OPT11",2.2758749999999996,2.2758749999999996
"110311","11",3,11,3.8249999999999997,6.586250000000003,7.85,7.85,0.00012711994354603305,16.586250000000003,"ORDER_PICKER","OPT-B-07-11","OPT11",2.2758749999999996,2.2758749999999996
"110313","11",3,13,3.8249999999999997,6.586250000000003,9.25,9.25,0.0001079146055539061,16.586250000000003,"ORDER_PICKER","OPT-C-07-11","OPT11",1.7881875,1.7881875
"110315","11",3,15,3.8249999999999997,6.586250000000003,10.35,10.35,9.64637708001513e-05,16.586250000000003,"ORDER_PICKER","OPT-C-07-11","OPT11",2.2758749999999996,2.2758749999999996
"110401","11",4,1,3.8249999999999997,6.586250000000003,0.0,0.0,0.04899258987078204,16.586250000000003,"PALLET_JACK","OPT-A-07-11","OPT07-LOW",4.443375,4.443375
"110403","11",4,3,3.8249999999999997,6.586250000000003,2.05,2.05,0.00048388979651829196,16.586250000000003,"ORDER_PICKER","OPT-A-07-11","OPT11",3.468,3.468
"110405","11",4,5,3.8249999999999997,6.586250000000003,3.65,3.65,0.0002727332542634174,16.586250000000003,"ORDER_PICKER","OPT-A-07-11","OPT11",2.2758749999999996,2.2758749999999996
"110407","11",4,7,3.8249999999999997,6.586250000000003,5.05,5.05,0.00019737155367679767,16.586250000000003,"ORDER_PICKER","OPT-A-07-11","OPT11",2.2758749999999996,2.2758749999999996
"110409","11",4,9,3.8249999999999997,6.586250000000003,6.45,6.45,0.0001546410983074725,16.586250000000003,"ORDER_PICKER","OPT-B-07-11","OPT11",2.2758749999999996,2.2758749999999996
"110411","11",4,11,3.8249999999999997,6.586250000000003,7.85,7.85,0.00012711994354603305,16.586250000000003,"ORDER_PICKER","OPT-B-07-11","OPT11",2.2758749999999996,2.2758749999999996
"110413","11",4,13,3.8249999999999997,6.586250000000003,9.25,9.25,0.0001079146055539061,16.586250000000003,"ORDER_PICKER","OPT-C-07-11","OPT11",1.7881875,1.7881875
"110415","11",4,15,3.8249999999999997,6.586250000000003,10.35,10.35,9.64637708001513e-05,16.586250000000003,"ORDER_PICKER","OPT-C-07-11","OPT11",2.2758749999999996,2.2758749999999996
"110501","11",5,1,6.375,6.586250000000003,0.0,0.0,0.0435516359083238,16.586250000000003,"PALLET_JACK","OPT-A-07-11","OPT07-LOW",4.443375,4.443375
"110503","11",5,3,6.375,6.586250000000003,2.05,2.05,0.00048388979651829196,16.586250000000003,"ORDER_PICKER","OPT-A-07-11","OPT11",3.468,3.468
"110505","11",5,5,6.375,6.586250000000003,3.65,3.65,0.0002727332542634174,16.586250000000003,"ORDER_PICKER","OPT-A-07-11","OPT11",2.2758749999999996,2.2758749999999996
"110507","11",5,7,6.375,6.586250000000003,5.05,5.05,0.00019737155367679767,16.586250000000003,"ORDER_PICKER","OPT-A-07-11","OPT11",2.2758749999999996,2.2758749999999996
"110509","11",5,9,6.375,6.586250000000003,6.45,6.45,0.0001546410983074725,16.586250000000003,"ORDER_PICKER","OPT-B-07-11","OPT11",2.2758749999999996,2.2758749999999996
"110511","11",5,11,6.375,6.586250000000003,7.85,7.85,0.00012711994354603305,16.586250000000003,"ORDER_PICKER","OPT-B-07-11","OPT11",2.2758749999999996,2.2758749999999996
"110513","11",5,13,6.375,6.586250000000003,9.25,9.25,0.0001079146055539061,16.586250000000003,"ORDER_PICKER","OPT-C-07-11","OPT11",1.7881875,1.7881875
"110515","11",5,15,6.375,6.586250000000003,10.35,10.35,9.64637708001513e-05,16.586250000000003,"ORDER_PICKER","OPT-C-07-11","OPT11",2.2758749999999996,2.2758749999999996
"110601","11",6,1,6.375,6.586250000000003,0.0,0.0,0.0435516359083238,16.586250000000003,"PALLET_JACK","OPT-A-07-11","OPT07-LOW",4.443375,4.443375
"110603","11",6,3,6.375,6.586250000000003,2.05,2.05,0.00048388979651829196,16.586250000000003,"ORDER_PICKER","OPT-A-07-11","OPT11",3.468,3.468
"110605","11",6,5,6.375,6.586250000000003,3.65,3.65,0.0002727332542634174,16.586250000000003,"ORDER_PICKER","OPT-A-07-11","OPT11",2.2758749999999996,2.2758749999999996
"110607","11",6,7,6.375,6.586250000000003,5.05,5.05,0.00019737155367679767,16.586250000000003,"ORDER_PICKER","OPT-A-07-11","OPT11",2.2758749999999996,2.2758749999999996
"110609","11",6,9,6.375,6.586250000000003,6.45,6.45,0.0001546410983074725,16.586250000000003,"ORDER_PICKER","OPT-B-07-11","OPT11",2.2758749999999996,2.2758749999999996
"110611","11",6,11,6.375,6.586250000000003,7.85,7.85,0.00012711994354603305,16.586250000000003,"ORDER_PICKER","OPT-B-07-11","OPT11",2.2758749999999996,2.2758749999999996
"110613","11",6,13,6.375,6.586250000000003,9.25,9.25,0.0001079146055539061,16.586250000000003,"ORDER_PICKER","OPT-C-07-11","OPT11",1.7881875,1.7881875
"110615","11",6,15,6.375,6.586250000000003,10.35,10.35,9.64637708001513e-05,16.586250000000003,"ORDER_PICKER","OPT-C-07-11","OPT11",2.2758749999999996,2.2758749999999996
"110701","11",7,1,8.924999999999999,6.586250000000003,0.0,0.0,0.039198392865892495,16.586250000000003,"PALLET_JACK","OPT-A-07-11","OPT07-LOW",4.443375,4.443375
"110703","11",7,3,8.924999999999999,6.586250000000003,2.05,2.05,0.00048388979651829196,16.586250000000003,"ORDER_PICKER","OPT-A-07-11","OPT11",3.468,3.468
"110705","11",7,5,8.924999999999999,6.586250000000003,3.65,3.65,0.0002727332542634174,16.586250000000003,"ORDER_PICKER","OPT-A-07-11","OPT11",2.2758749999999996,2.2758749999999996
"110707","11",7,7,8.924999999999999,6.586250000000003,5.05,5.05,0.00019737155367679767,16.586250000000003,"ORDER_PICKER","OPT-A-07-11","OPT11",2.2758749999999996,2.2758749999999996
"110709","11",7,9,8.924999999999999,6.586250000000003,6.45,6.45,0.0001546410983074725,16.586250000000003,"ORDER_PICKER","OPT-B-07-11","OPT11",2.2758749999999996,2.2758749999999996
"110711","11",7,11,8.924999999999999,6.586250000000003,7.85,7.85,0.00012711994354603305,16.586250000000003,"ORDER_PICKER","OPT-B-07-11","OPT11",2.2758749999999996,2.2758749999999996
"110713","11",7,13,8.924999999999999,6.586250000000003,9.25,9.25,0.0001079146055539061,16.586250000000003,"ORDER_PICKER","OPT-C-07-11","OPT11",1.7881875,1.7881875
"110715","11",7,15,8.924999999999999,6.586250000000003,10.35,10.35,9.64637708001513e-05,16.586250000000003,"ORDER_PICKER","OPT-C-07-11","OPT11",2.2758749999999996,2.2758749999999996
"110801","11",8,1,8.924999999999999,6.586250000000003,0.0,0.0,0.039198392865892495,16.586250000000003,"PALLET_JACK","OPT-A-07-11","OPT07-LOW",4.443375,4.443375
"110803","11",8,3,8.924999999999999,6.586250000000003,2.05,2.05,0.00048388979651829196,16.586250000000003,"ORDER_PICKER","OPT-A-07-11","OPT11",3.468,3.468
"110805","11",8,5,8.924999999999999,6.586250000000003,3.65,3.65,0.0002727332542634174,16.586250000000003,"ORDER_PICKER","OPT-A-07-11","OPT11",2.2758749999999996,2.2758749999999996
"110807","11",8,7,8.924999999999999,6.586250000000003,5.05,5.05,0.00019737155367679767,16.586250000000003,"ORDER_PICKER","OPT-A-07-11","OPT11",2.2758749999999996,2.2758749999999996
"110809","11",8,9,8.924999999999999,6.586250000000003,6.45,6.45,0.0001546410983074725,16.586250000000003,"ORDER_PICKER","OPT-B-07-11","OPT11",2.2758749999999996,2.2758749999999996
"110811","11",8,11,8.924999999999999,6.586250000000003,7.85,7.85,0.00012711994354603305,16.586250000000003,"ORDER_PICKER","OPT-B-07-11","OPT11",2.2758749999999996,2.2758749999999996
"110813","11",8,13,8.924999999999999,6.586250000000003,9.25,9.25,0.0001079146055539061,16.586250000000003,"ORDER_PICKER","OPT-C-07-11","OPT11",1.7881875,1.7881875
"110815","11",8,15,8.924999999999999,6.586250000000003,10.35,10.35,9.64637708001513e-05,16.586250000000003,"ORDER_PICKER","OPT-C-07-11","OPT11",2.2758749999999996,2.2758749999999996
"110901","11",9,1,11.475,6.586250000000003,0.0,0.0,0.03563633123969887,16.586250000000003,"PALLET_JACK","OPT-A-07-11","OPT07-LOW",4.443375,4.443375
"110903","11",9,3,11.475,6.586250000000003,2.05,2.05,0.00048388979651829196,16.586250000000003,"ORDER_PICKER","OPT-A-07-11","OPT11",3.468,3.468
"110905","11",9,5,11.475,6.586250000000003,3.65,3.65,0.0002727332542634174,16.586250000000003,"ORDER_PICKER","OPT-A-07-11","OPT11",2.2758749999999996,2.2758749999999996
"110907","11",9,7,11.475,6.586250000000003,5.05,5.05,0.00019737155367679767,16.586250000000003,"ORDER_PICKER","OPT-A-07-11","OPT11",2.2758749999999996,2.2758749999999996
"110909","11",9,9,11.475,6.586250000000003,6.45,6.45,0.0001546410983074725,16.586250000000003,"ORDER_PICKER","OPT-B-07-11","OPT11",2.2758749999999996,2.2758749999999996
"110911","11",9,11,11.475,6.586250000000003,7.85,7.85,0.00012711994354603305,16.586250000000003,"ORDER_PICKER","OPT-B-07-11","OPT11",2.2758749999999996,2.2758749999999996
"110913","11",9,13,11.475,6.586250000000003,9.25,9.25,0.0001079146055539061,16.586250000000003,"ORDER_PICKER","OPT-C-07-11","OPT11",1.7881875,1.7881875
"110915","11",9,15,11.475,6.586250000000003,10.35,10.35,9.64637708001513e-05,16.586250000000003,"ORDER_PICKER","OPT-C-07-11","OPT11",2.2758749999999996,2.2758749999999996
"111001","11",10,1,11.475,6.586250000000003,0.0,0.0,0.03563633123969887,16.586250000000003,"PALLET_JACK","OPT-A-07-11","OPT07-LOW",4.443375,4.443375
"111003","11",10,3,11.475,6.586250000000003,2.05,2.05,0.00048388979651829196,16.586250000000003,"ORDER_PICKER","OPT-A-07-11","OPT11",3.468,3.468
"111005","11",10,5,11.475,6.586250000000003,3.65,3.65,0.0002727332542634174,16.586250000000003,"ORDER_PICKER","OPT-A-07-11","OPT11",2.2758749999999996,2.2758749999999996
"111007","11",10,7,11.475,6.586250000000003,5.05,5.05,0.00019737155367679767,16.586250000000003,"ORDER_PICKER","OPT-A-07-11","OPT11",2.2758749999999996,2.2758749999999996
"111009","11",10,9,11.475,6.586250000000003,6.45,6.45,0.0001546410983074725,16.586250000000003,"ORDER_PICKER","OPT-B-07-11","OPT11",2.2758749999999996,2.2758749999999996
"111011","11",10,11,11.475,6.586250000000003,7.85,7.85,0.00012711994354603305,16.586250000000003,"ORDER_PICKER","OPT-B-07-11","OPT11",2.2758749999999996,2.2758749999999996
"111013","11",10,13,11.475,6.586250000000003,9.25,9.25,0.0001079146055539061,16.586250000000003,"ORDER_PICKER","OPT-C-07-11","OPT11",1.7881875,1.7881875
"111015","11",10,15,11.475,6.586250000000003,10.35,10.35,9.64637708001513e-05,16.586250000000003,"ORDER_PICKER","OPT-C-07-11","OPT11",2.2758749999999996,2.2758749999999996
"111101","11",11,1,14.025,6.586250000000003,0.0,0.0,0.032667728367838614,16.586250000000003,"PALLET_JACK","OPT-A-07-11","OPT07-LOW",4.443375,4.443375
"111103","11",11,3,14.025,6.586250000000003,2.05,2.05,0.00048388979651829196,16.586250000000003,"ORDER_PICKER","OPT-A-07-11","OPT11",3.468,3.468
"111105","11",11,5,14.025,6.586250000000003,3.65,3.65,0.0002727332542634174,16.586250000000003,"ORDER_PICKER","OPT-A-07-11","OPT11",2.2758749999999996,2.2758749999999996
"111107","11",11,7,14.025,6.586250000000003,5.05,5.05,0.00019737155367679767,16.586250000000003,"ORDER_PICKER","OPT-A-07-11","OPT11",2.2758749999999996,2.2758749999999996
"111109","11",11,9,14.025,6.586250000000003,6.45,6.45,0.0001546410983074725,16.586250000000003,"ORDER_PICKER","OPT-B-07-11","OPT11",2.2758749999999996,2.2758749999999996
"111111","11",11,11,14.025,6.586250000000003,7.85,7.85,0.00012711994354603305,16.586250000000003,"ORDER_PICKER","OPT-B-07-11","OPT11",2.2758749999999996,2.2758749999999996
"111113","11",11,13,14.025,6.586250000000003,9.25,9.25,0.0001079146055539061,16.586250000000003,"ORDER_PICKER","OPT-C-07-11","OPT11",1.7881875,1.7881875
"111115","11",11,15,14.025,6.586250000000003,10.35,10.35,9.64637708001513e-05,16.586250000000003,"ORDER_PICKER","OPT-C-07-11","OPT11",2.2758749999999996,2.2758749999999996
"111201","11",12,1,14.025,6.586250000000003,0.0,0.0,0.032667728367838614,16.586250000000003,"PALLET_JACK","OPT-A-07-11","OPT07-LOW",4.443375,4.443375
"111203","11",12,3,14.025,6.586250000000003,2.05,2.05,0.00048388979651829196,16.586250000000003,"ORDER_PICKER","OPT-A-07-11","OPT11",3.468,3.468
"111205","11",12,5,14.025,6.586250000000003,3.65,3.65,0.0002727332542634174,16.586250000000003,"ORDER_PICKER","OPT-A-07-11","OPT11",2.2758749999999996,2.2758749999999996
"111207","11",12,7,14.025,6.586250000000003,5.05,5.05,0.00019737155367679767,16.586250000000003,"ORDER_PICKER","OPT-A-07-11","OPT11",2.2758749999999996,2.2758749999999996
"111209","11",12,9,14.025,6.586250000000003,6.45,6.45,0.0001546410983074725,16.586250000000003,"ORDER_PICKER","OPT-B-07-11","OPT11",2.2758749999999996,2.2758749999999996
"111211","11",12,11,14.025,6.586250000000003,7.85,7.85,0.00012711994354603305,16.586250000000003,"ORDER_PICKER","OPT-B-07-11","OPT11",2.2758749999999996,2.2758749999999996
"111213","11",12,13,14.025,6.586250000000003,9.25,9.25,0.0001079146055539061,16.586250000000003,"ORDER_PICKER","OPT-C-07-11","OPT11",1.7881875,1.7881875
"111215","11",12,15,14.025,6.586250000000003,10.35,10.35,9.64637708001513e-05,16.586250000000003,"ORDER_PICKER","OPT-C-07-11","OPT11",2.2758749999999996,2.2758749999999996
"111301","11",13,1,16.575000000000003,6.586250000000003,0.0,0.0,0.030155678691243536,16.586250000000003,"PALLET_JACK","OPT-A-07-11","OPT07-LOW",4.443375,4.443375
"111303","11",13,3,16.575000000000003,6.586250000000003,2.05,2.05,0.00048388979651829196,16.586250000000003,"ORDER_PICKER","OPT-A-07-11","OPT11",3.468,3.468
"111305","11",13,5,16.575000000000003,6.586250000000003,3.65,3.65,0.0002727332542634174,16.586250000000003,"ORDER_PICKER","OPT-A-07-11","OPT11",2.2758749999999996,2.2758749999999996
"111307","11",13,7,16.575000000000003,6.586250000000003,5.05,5.05,0.00019737155367679767,16.586250000000003,"ORDER_PICKER","OPT-A-07-11","OPT11",2.2758749999999996,2.2758749999999996
"111309","11",13,9,16.575000000000003,6.586250000000003,6.45,6.45,0.0001546410983074725,16.586250000000003,"ORDER_PICKER","OPT-B-07-11","OPT11",2.2758749999999996,2.2758749999999996
"111311","11",13,11,16.575000000000003,6.586250000000003,7.85,7.85,0.00012711994354603305,16.586250000000003,"ORDER_PICKER","OPT-B-07-11","OPT11",2.2758749999999996,2.2758749999999996
"111313","11",13,13,16.575000000000003,6.586250000000003,9.25,9.25,0.0001079146055539061,16.586250000000003,"ORDER_PICKER","OPT-C-07-11","OPT11",1.7881875,1.7881875
"111315","11",13,15,16.575000000000003,6.586250000000003,10.35,10.35,9.64637708001513e-05,16.586250000000003,"ORDER_PICKER","OPT-C-07-11","OPT11",2.2758749999999996,2.2758749999999996
"111401","11",14,1,16.575000000000003,6.586250000000003,0.0,0.0,0.030155678691243536,16.586250000000003,"PALLET_JACK","OPT-A-07-11","OPT07-LOW",4.443375,4.443375
"111403","11",14,3,16.575000000000003,6.586250000000003,2.05,2.05,0.00048388979651829196,16.586250000000003,"ORDER_PICKER","OPT-A-07-11","OPT11",3.468,3.468
"111405","11",14,5,16.575000000000003,6.586250000000003,3.65,3.65,0.0002727332542634174,16.586250000000003,"ORDER_PICKER","OPT-A-07-11","OPT11",2.2758749999999996,2.2758749999999996
"111407","11",14,7,16.575000000000003,6.586250000000003,5.05,5.05,0.00019737155367679767,16.586250000000003,"ORDER_PICKER","OPT-A-07-11","OPT11",2.2758749999999996,2.2758749999999996
"111409","11",14,9,16.575000000000003,6.586250000000003,6.45,6.45,0.0001546410983074725,16.586250000000003,"ORDER_PICKER","OPT-B-07-11","OPT11",2.2758749999999996,2.2758749999999996
"111411","11",14,11,16.575000000000003,6.586250000000003,7.85,7.85,0.00012711994354603305,16.586250000000003,"ORDER_PICKER","OPT-B-07-11","OPT11",2.2758749999999996,2.2758749999999996
"111413","11",14,13,16.575000000000003,6.586250000000003,9.25,9.25,0.0001079146055539061,16.586250000000003,"ORDER_PICKER","OPT-C-07-11","OPT11",1.7881875,1.7881875
"111415","11",14,15,16.575000000000003,6.586250000000003,10.35,10.35,9.64637708001513e-05,16.586250000000003,"ORDER_PICKER","OPT-C-07-11","OPT11",2.2758749999999996,2.2758749999999996
"111501","11",15,1,19.125000000000004,6.586250000000003,0.0,0.0,0.02800238020231719,16.586250000000003,"PALLET_JACK","OPT-A-07-11","OPT07-LOW",4.443375,4.443375
"111503","11",15,3,19.125000000000004,6.586250000000003,2.05,2.05,0.00048388979651829196,16.586250000000003,"ORDER_PICKER","OPT-A-07-11","OPT11",3.468,3.468
"111505","11",15,5,19.125000000000004,6.586250000000003,3.65,3.65,0.0002727332542634174,16.586250000000003,"ORDER_PICKER","OPT-A-07-11","OPT11",2.2758749999999996,2.2758749999999996
"111507","11",15,7,19.125000000000004,6.586250000000003,5.05,5.05,0.00019737155367679767,16.586250000000003,"ORDER_PICKER","OPT-A-07-11","OPT11",2.2758749999999996,2.2758749999999996
"111509","11",15,9,19.125000000000004,6.586250000000003,6.45,6.45,0.0001546410983074725,16.586250000000003,"ORDER_PICKER","OPT-B-07-11","OPT11",2.2758749999999996,2.2758749999999996
"111511","11",15,11,19.125000000000004,6.586250000000003,7.85,7.85,0.00012711994354603305,16.586250000000003,"ORDER_PICKER","OPT-B-07-11","OPT11",2.2758749999999996,2.2758749999999996
"111513","11",15,13,19.125000000000004,6.586250000000003,9.25,9.25,0.0001079146055539061,16.586250000000003,"ORDER_PICKER","OPT-C-07-11","OPT11",1.7881875,1.7881875
"111515","11",15,15,19.125000000000004,6.586250000000003,10.35,10.35,9.64637708001513e-05,16.586250000000003,"ORDER_PICKER","OPT-C-07-11","OPT11",2.2758749999999996,2.2758749999999996
"111601","11",16,1,19.125000000000004,6.586250000000003,0.0,0.0,0.02800238020231719,16.586250000000003,"PALLET_JACK","OPT-A-07-11","OPT11-LOW",4.443375,4.443375
